@relation combined_iSOL_SentiCon_COAH

@attribute iSOL_PosCount_Body numeric
@attribute iSOL_NegCount_Body numeric
@attribute iSOL_PosCount_Summ numeric
@attribute iSOL_NegCount_Summ numeric
@attribute SC_totalSO_0_Body numeric
@attribute SC_posSO_0_Body numeric
@attribute SC_negSO_0_Body numeric
@attribute SC_totalSO_1_Body numeric
@attribute SC_posSO_1_Body numeric
@attribute SC_negSO_1_Body numeric
@attribute SC_totalSO_2_Body numeric
@attribute SC_posSO_2_Body numeric
@attribute SC_negSO_2_Body numeric
@attribute SC_totalSO_3_Body numeric
@attribute SC_posSO_3_Body numeric
@attribute SC_negSO_3_Body numeric
@attribute SC_totalSO_4_Body numeric
@attribute SC_posSO_4_Body numeric
@attribute SC_negSO_4_Body numeric
@attribute SC_totalSO_5_Body numeric
@attribute SC_posSO_5_Body numeric
@attribute SC_negSO_5_Body numeric
@attribute SC_totalSO_6_Body numeric
@attribute SC_posSO_6_Body numeric
@attribute SC_negSO_6_Body numeric
@attribute SC_totalSO_7_Body numeric
@attribute SC_posSO_7_Body numeric
@attribute SC_negSO_7_Body numeric
@attribute SC_totalSO_0_Summ numeric
@attribute SC_posSO_0_Summ numeric
@attribute SC_negSO_0_Summ numeric
@attribute SC_totalSO_1_Summ numeric
@attribute SC_posSO_1_Summ numeric
@attribute SC_negSO_1_Summ numeric
@attribute SC_totalSO_2_Summ numeric
@attribute SC_posSO_2_Summ numeric
@attribute SC_negSO_2_Summ numeric
@attribute SC_totalSO_3_Summ numeric
@attribute SC_posSO_3_Summ numeric
@attribute SC_negSO_3_Summ numeric
@attribute SC_totalSO_4_Summ numeric
@attribute SC_posSO_4_Summ numeric
@attribute SC_negSO_4_Summ numeric
@attribute SC_totalSO_5_Summ numeric
@attribute SC_posSO_5_Summ numeric
@attribute SC_negSO_5_Summ numeric
@attribute SC_totalSO_6_Summ numeric
@attribute SC_posSO_6_Summ numeric
@attribute SC_negSO_6_Summ numeric
@attribute SC_totalSO_7_Summ numeric
@attribute SC_posSO_7_Summ numeric
@attribute SC_negSO_7_Summ numeric
@attribute class {-1,1}

@data
16,11,0,1,1.521,1.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0.347,-0.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6,8,0,0,0.404,0.833,-0.429,0,0,0,0,0,0,0,0,0,-0.525,0,-0.525,0,0,0,-0.3,0,-0.3,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
5,4,0,1,1.308,1.583,-0.275,0,0,0,0.775,0.775,0,0,0,0,1.925,1.925,0,0.5,0.5,0,-0.042,0.333,-0.375,0,0.25,-0.25,-0.354,0,-0.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,7,0,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
13,4,0,1,0.864,1.156,-0.292,0,0,0,0.792,0.792,0,0,0,0,-0.525,0,-0.525,0,0,0,0.375,0.375,0,0.25,0.5,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,2,0,1,0.513,1.088,-0.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.075,0.3,-0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
4,6,1,0,-0.507,0.425,-0.932,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,1.002,1.002,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
5,5,0,1,1.664,1.664,0,0,0,0,0.792,0.792,0,0,0,0,0.542,0.542,0,0,0,0,0.175,0.85,-0.675,1,1.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0,0,0,0,-1
4,4,0,0,0.616,1.583,-0.967,0,0,0,0,0,0,0,0,0,0.634,0.634,0,0,0,0,0.375,0.375,0,-0.25,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094,0.375,-0.281,0.25,0.25,0,-1
9,13,1,0,2.271,2.271,0,0,0,0,0,0,0,0,0,0,0.531,0.531,0,0,0,0,0.654,0.654,0,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
7,9,1,2,1.922,2.359,-0.437,0,0,0,0,0,0,0,0,0,0.563,0.563,0,0,0,0,1.252,2.002,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
8,3,0,0,0.475,0.75,-0.275,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0.393,0.393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,-1
7,4,0,0,0.558,0.833,-0.275,0,0,0,0,0,0,0,0,0,0.675,0.675,0,0,0.5,-0.5,0.094,0.469,-0.375,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2,2,0,1,0.541,0.812,-0.271,0,0,0,0.792,0.792,0,0,0,0,0.563,0.563,0,0,0,0,-0.476,0.321,-0.797,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
5,3,1,0,1.655,2.58,-0.925,0,0,0,0.792,0.792,0,0,0,0,0.057,1.176,-1.119,0,0,0,-0.309,0.347,-0.656,-0.25,0.25,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0,0,0,0,0,0,-1
5,6,0,0,0.411,1.144,-0.733,0,0,0,0.792,0.792,0,0,0.75,-0.75,0.625,0.625,0,0,0,0,2.132,3.164,-1.032,0.75,1.25,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
8,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.726,0.726,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
17,17,0,1,0.375,0.833,-0.458,0.5,0.5,0,0,0,0,0,0,0,-1.15,0,-1.15,0,0,0,0.844,1.417,-0.573,0,0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
5,4,0,0,-0.458,0,-0.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.321,-0.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.281,0,-0.281,0,0,0,-1
3,9,0,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321,0.321,0,0,0,0,0.675,0.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.469,0.75,-0.281,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261,0,-0.261,0,0,0,-1
1,5,1,1,0,0,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,-0.656,0,-0.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2,4,0,1,0.35,0.35,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2,4,0,0,1.587,2.045,-0.458,0,0,0,0,0,0,0.75,0.75,0,1.188,1.188,0,0,0,0,0.243,1.155,-0.912,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,0,0,1,-0.169,0.406,-0.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.438,-0.375,0,0,0,0,0,0,0,0,0,0.813,0.813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
8,6,0,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1,3,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,-0.625,0,-0.625,0,0,0,1.113,1.113,0,0.75,0.75,0,0,0,0,-0.375,0,-0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.625,0,-0.625,0,0,0,0.296,0.671,-0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,-0.25,-1
3,8,0,1,1.153,1.556,-0.403,0,0,0,0.792,0.792,0,0,0,0,0.625,0.625,0,0.5,0.5,0,0.851,1.226,-0.375,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0,0,0,0,-1
3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.525,0,-0.525,-0.5,0,-0.5,0.393,0.393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.618,0.993,-0.375,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,4,0,0,1.113,1.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732,0.732,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,3,0,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,-0.525,0,-0.525,0,0,0,1.133,1.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
4,1,0,1,-0.275,0,-0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,-1
4,5,0,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,-0.525,0,-0.525,0,0,0,1.133,1.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
0,3,0,0,-0.275,0,-0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,-1
6,5,0,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0.63,-0.593,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
4,4,0,0,0.688,0.688,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0.935,1.48,-0.545,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
4,3,0,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,-0.281,0,-0.281,-0.25,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
4,4,0,0,0,0,0,0,0,0,0.792,0.792,0,-0.75,0,-0.75,0,0,0,-0.5,0,-0.5,0.351,0.747,-0.396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,5,0,0,0.324,0.833,-0.509,0,0,0,0,0,0,0,0,0,0.631,1.156,-0.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6,3,0,3,0.75,0.75,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,-0.083,0.292,-0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,-1
6,1,2,0,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0.042,0.417,-0.375,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,1.222,0,0,0,0,0,0,0,0.25,0.25,0,-1
5,4,0,0,0,0,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,-0.606,0.737,-1.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1,2,0,2,-0.549,0.266,-0.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363,0.738,-0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,-1
6,7,0,0,1.183,1.183,0,0,0,0,0,0,0,0,0,0,-0.525,0,-0.525,0,0,0,0.375,0.375,0,1.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.417,0,-0.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
8,5,0,1,0.375,0.833,-0.458,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,0.217,0.592,-0.375,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438,0.438,0,0,0,0,-1
4,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.547,0.547,0,-0.5,0,-0.5,-0.733,0,-0.733,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2,8,0,1,-1.187,0,-1.187,-0.375,0,-0.375,0,0,0,-0.75,0,-0.75,0,0,0,-0.5,0,-0.5,-0.128,0.734,-0.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1,1,0,0,0.266,0.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.083,0.292,-0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,6,0,0,0,0,0,0,0,0,0.775,0.775,0,0,0,0,0,0,0,0,0,0,0.264,0.639,-0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,-1
1,3,0,0,-0.5,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438,0.438,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1,0,0,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438,0.438,0,0,0,0,-1
5,13,0,0,1.042,1.042,0,0,0,0,0,0,0,-0.75,0,-0.75,-0.525,0,-0.525,0,0,0,1.376,1.657,-0.281,0,0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438,0.438,0,0,0,0,-1
1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.525,0,-0.525,0,0,0,-0.281,0,-0.281,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
4,2,0,1,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0.563,0.563,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
5,1,1,1,0.994,0.994,0,0,0,0,0,0,0,0,0,0,2.559,2.559,0,0,0,0,0.501,0.813,-0.312,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0,0,0,0,0,0,-1
0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266,0.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9,15,0,1,-0.562,0,-0.562,0,0,0,1.792,1.792,0,0,0,0,0,0,0,0,0,0,1.493,2.543,-1.05,0,0.75,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1,4,0,1,0.75,0.75,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
5,3,0,1,0.75,0.75,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,0.516,0.813,-0.297,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2,5,0,3,0.029,0.833,-0.804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384,0.384,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.281,0,-0.281,0.25,0.25,0,-1
3,2,0,0,0,0,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,1.119,1.425,-0.306,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1,2,0,0,-0.169,0.406,-0.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.417,0,-0.417,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
4,12,0,2,-0.812,0,-0.812,0,0,0,0,0,0,0,0,0,-0.525,0,-0.525,0,0,0,0.788,1.444,-0.656,0,0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6,1,1,0,0.806,0.806,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0.639,0.639,0,0.25,0.5,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,5,0,1,-0.516,0.321,-0.837,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,-0.5,0.958,0.958,0,0,0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,-1
3,6,0,0,-0.5,0,-0.5,0,0,0,0.792,0.792,0,0,0,0,0.1,0.625,-0.525,0,0,0,-0.479,0,-0.479,-0.25,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438,0.438,0,0,0,0,-1
8,5,0,0,1.763,1.763,0,0,0,0,0.792,0.792,0,0,0,0,-0.525,0,-0.525,0,0,0,-0.356,0.3,-0.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438,0.438,0,0,0,0,-1
27,16,0,0,0.957,1.787,-0.83,-0.281,0,-0.281,0.792,0.792,0,0,0,0,0.656,1.25,-0.594,0,0,0,2.661,3.622,-0.961,0.5,0.75,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
4,6,0,1,1.989,1.989,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,-0.5,1.071,1.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9,6,0,0,2.169,2.169,0,0,0,0,0.792,0.792,0,0,0,0,-1.15,0,-1.15,0,0,0,0.998,1.302,-0.304,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
7,1,0,0,0.806,0.806,0,0,0,0,0,0,0,0,0,0,1.188,1.188,0,0,0,0,0.685,0.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
13,18,0,1,0.882,1.239,-0.357,0,0,0,0.792,0.792,0,0,0,0,-0.525,0,-0.525,-0.5,0.5,-1,-0.321,1.429,-1.75,1,1.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
4,6,0,0,0.375,0.833,-0.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0.292,0,0,0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,3,0,0,0.518,0.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.065,0.622,-0.687,-0.25,0.25,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2,8,0,0,-0.138,0.833,-0.971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.335,0.321,-0.656,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
5,4,0,0,1.521,1.521,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,-1,0,-1,-0.387,0.292,-0.679,0,0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,4,1,0,0,0,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,0.667,0.667,0,0.25,0.5,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2,3,1,0,-0.733,0,-0.733,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0,0,0,0,0.406,0.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2,0,0,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,2,0,0,0.833,0.833,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,0.708,0.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
10,7,0,0,2.327,2.327,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0.5,0.5,0,0.347,0.628,-0.281,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1,4,0,1,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,-0.5,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,2,0,0,-0.425,0,-0.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,-0.25,0,0,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0,0,0,0,-1
4,5,0,1,0.594,0.594,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0,0,0.246,0.621,-0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,-0.25,-1
11,10,0,1,1.404,1.404,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,-0.5,0,-0.5,0.266,1.75,-1.484,0,0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
4,8,0,1,1.239,1.239,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0.375,0.75,-0.375,-0.25,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
7,5,1,2,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,-0.5,0,-0.5,0.396,0.708,-0.312,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
8,11,2,0,1.601,2.03,-0.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.612,2.274,-0.662,0.25,0.25,0,0,0,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9,8,0,0,0.6,1.088,-0.488,0,0,0,0.792,0.792,0,-0.75,0,-0.75,0,0,0,0,0,0,1.326,1.947,-0.621,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
5,9,0,0,0.201,1.016,-0.815,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,0.204,1.822,-1.618,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2,8,0,1,0.404,0.833,-0.429,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,-0.096,0.321,-0.417,0.25,0.5,-0.25,-0.458,0,-0.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
4,3,0,1,0.255,0.255,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,-0.795,0.469,-1.264,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0,0,0,0,-1
3,5,0,1,-0.444,0.75,-1.194,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,0.547,0.828,-0.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
12,17,0,3,0.073,2.157,-2.084,0,0,0,0.792,0.792,0,0,0,0,0.1,0.625,-0.525,0,0,0,1.607,2.341,-0.734,0.5,1,-0.5,-1.575,0,-1.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
7,9,0,1,1.63,1.63,0,0,0,0,0,0,0,0,0,0,1.25,1.25,0,0,0,0,-0.343,0.313,-0.656,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
