@relation combined_iSOL_SentiCon_MuchoCine

@attribute iSOL_PosCount_Body numeric
@attribute iSOL_NegCount_Body numeric
@attribute iSOL_PosCount_Summ numeric
@attribute iSOL_NegCount_Summ numeric
@attribute SC_totalSO_0_Body numeric
@attribute SC_posSO_0_Body numeric
@attribute SC_negSO_0_Body numeric
@attribute SC_totalSO_1_Body numeric
@attribute SC_posSO_1_Body numeric
@attribute SC_negSO_1_Body numeric
@attribute SC_totalSO_2_Body numeric
@attribute SC_posSO_2_Body numeric
@attribute SC_negSO_2_Body numeric
@attribute SC_totalSO_3_Body numeric
@attribute SC_posSO_3_Body numeric
@attribute SC_negSO_3_Body numeric
@attribute SC_totalSO_4_Body numeric
@attribute SC_posSO_4_Body numeric
@attribute SC_negSO_4_Body numeric
@attribute SC_totalSO_5_Body numeric
@attribute SC_posSO_5_Body numeric
@attribute SC_negSO_5_Body numeric
@attribute SC_totalSO_6_Body numeric
@attribute SC_posSO_6_Body numeric
@attribute SC_negSO_6_Body numeric
@attribute SC_totalSO_7_Body numeric
@attribute SC_posSO_7_Body numeric
@attribute SC_negSO_7_Body numeric
@attribute SC_totalSO_0_Summ numeric
@attribute SC_posSO_0_Summ numeric
@attribute SC_negSO_0_Summ numeric
@attribute SC_totalSO_1_Summ numeric
@attribute SC_posSO_1_Summ numeric
@attribute SC_negSO_1_Summ numeric
@attribute SC_totalSO_2_Summ numeric
@attribute SC_posSO_2_Summ numeric
@attribute SC_negSO_2_Summ numeric
@attribute SC_totalSO_3_Summ numeric
@attribute SC_posSO_3_Summ numeric
@attribute SC_negSO_3_Summ numeric
@attribute SC_totalSO_4_Summ numeric
@attribute SC_posSO_4_Summ numeric
@attribute SC_negSO_4_Summ numeric
@attribute SC_totalSO_5_Summ numeric
@attribute SC_posSO_5_Summ numeric
@attribute SC_negSO_5_Summ numeric
@attribute SC_totalSO_6_Summ numeric
@attribute SC_posSO_6_Summ numeric
@attribute SC_negSO_6_Summ numeric
@attribute SC_totalSO_7_Summ numeric
@attribute SC_posSO_7_Summ numeric
@attribute SC_negSO_7_Summ numeric
@attribute class {-1,1}

@data
14,16,0,2,2.421,2.817,-0.396,0.625,0.625,0,0,0,0,0,0,0,1.094,1.719,-0.625,0,0,0,3.048,4.11,-1.062,0.5,0.75,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,-1
41,54,3,6,1.76,3.135,-1.375,0,0,0,-0.041,0.792,-0.833,0,0,0,1.325,1.85,-0.525,0,0.5,-0.5,2.599,3.749,-1.15,0.25,1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,-0.525,0,-0.525,0,0,0,0.833,0.833,0,0,0,0,-1
18,13,1,3,0.083,0.833,-0.75,-0.562,0,-0.562,0.875,0.875,0,-0.75,0,-0.75,-0.625,0,-0.625,0,0,0,1.047,2.37,-1.323,0.25,0.75,-0.5,-0.5,0,-0.5,0,0,0,0,0,0,-0.75,0,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,-1
18,15,0,2,0.989,1.822,-0.833,0,0,0,0.792,0.792,0,0,0,0,0.563,0.563,0,-0.5,0,-0.5,1.013,1.682,-0.669,-0.25,0.25,-0.5,-0.375,0,-0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338,0.338,0,0.25,0.25,0,1
9,11,1,2,-0.398,1.111,-1.509,0,0,0,-0.833,0,-0.833,0,0,0,0.1,0.625,-0.525,0.5,0.5,0,-0.016,0.768,-0.784,0.25,0.25,0,-0.167,0.833,-1,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0.393,0.393,0,0,0,0,-1
21,13,1,2,0.833,0.833,0,0,0,0,0,0,0,0,0,0,1.325,1.325,0,0.5,0.5,0,0.671,1.685,-1.014,0.75,0.75,0,0,0,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,-0.075,0.3,-0.375,0,0,0,1
17,10,4,0,1.158,1.595,-0.437,0,0,0,0.875,0.875,0,0,0,0,0.743,1.943,-1.2,-0.5,0,-0.5,1.343,1.975,-0.632,0.25,0.25,0,-1,0,-1,0,0,0,0,0,0,0,0,0,1.875,1.875,0,0,0,0,0,0,0,0,0,0,1
17,28,1,3,1.548,2.057,-0.509,0,0,0,0.073,1.792,-1.719,0,0,0,-0.667,0.625,-1.292,-1,0,-1,0.486,1.507,-1.021,0.5,1.5,-1,-0.188,0.321,-0.509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.257,0,-0.257,0,0,0,-1
14,17,2,1,2.172,2.172,0,0,0,0,-0.844,0,-0.844,0,0,0,2.005,2.005,0,0,0,0,-0.176,1.263,-1.439,-0.75,0.5,-1.25,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0.292,0,0,0,0,-1
25,34,0,2,0.981,2.239,-1.258,0,0,0,-0.27,1.605,-1.875,0,0,0,0.705,1.23,-0.525,0.5,0.5,0,2.708,3.049,-0.341,0,0.75,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,-0.25,-1
15,15,0,0,0.238,0.675,-0.437,0,0,0,0.875,0.875,0,0,0,0,2.032,2.032,0,-0.5,0,-0.5,-0.286,0.375,-0.661,-0.25,0.25,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.688,0.688,0,0,0,0,0,0,0,0.25,0.25,0,1
19,25,0,0,1.092,2.925,-1.833,0,0,0,0,0,0,0,0,0,1.865,2.443,-0.578,0.5,0.5,0,1.37,2.974,-1.604,0.25,0.75,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.594,0.594,0,0,0,0,0.625,0.625,0,0,0,0,1
18,10,1,2,1.775,1.775,0,0,0,0,0.792,0.792,0,0.75,0.75,0,-0.083,0.542,-0.625,0,0.5,-0.5,0.998,2.068,-1.07,0.5,0.5,0,0,0,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,-0.5,0,-0.5,0,0,0,0,0,0,-1
6,11,0,1,1.074,1.583,-0.509,0,0,0,0.775,0.775,0,0,0,0,1.3,1.3,0,0,0,0,0.621,0.621,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,27,0,3,0.588,1.739,-1.151,0,0,0,0,0,0,0,0,0,0.047,0.625,-0.578,0,0,0,0.997,2.027,-1.03,0,0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.281,0,-0.281,-0.25,0,-0.25,-1
9,12,0,1,-1.669,0.406,-2.075,0.25,0.25,0,1,1,0,0,0,0,0.634,0.634,0,-1,0,-1,-0.403,1.489,-1.892,0.25,0.5,-0.25,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.375,0,-0.375,0,0,0,-1
2,9,1,2,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0.708,0.708,0,0,0,0,0.588,0.963,-0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.708,0.708,0,0,0,0,0,0,0,0,0,0,-1
23,15,0,0,2.383,2.383,0,0,0,0,0.875,0.875,0,0,0,0,1.234,1.901,-0.667,0.5,0.5,0,5.566,6.579,-1.013,0.25,0.75,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.312,0,-0.312,0,0,0,1
18,22,1,0,1.094,1.552,-0.458,0,0,0,0.792,1.667,-0.875,-0.75,0,-0.75,1.156,1.781,-0.625,0,0.5,-0.5,0.981,2.405,-1.424,1.25,1.5,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.531,0.531,0,0,0,0,0,0,0,-0.25,0,-0.25,-1
14,16,1,5,-0.4,0,-0.4,0,0,0,0,0,0,0,0,0,-0.562,0,-0.562,0,0,0,0.597,1.253,-0.656,0.25,0.5,-0.25,-0.4,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,-0.25,-1
21,25,1,1,0.042,0.833,-0.791,0.25,0.25,0,0.917,1.792,-0.875,0,0,0,0.001,1.251,-1.25,-1,0,-1,2.344,3.476,-1.132,-0.25,0.25,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
23,16,3,2,0.833,0.833,0,0,0,0,1.584,1.584,0,0,0,0,0.083,0.708,-0.625,-0.5,0,-0.5,0.775,1.774,-0.999,0,0.5,-0.5,0,0,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,1.284,1.284,0,0.25,0.25,0,1
34,27,3,0,0.323,1.323,-1,0,0,0,0.792,0.792,0,0,0,0,1.74,3.032,-1.292,-1,0,-1,5.525,6.4,-0.875,1.25,1.75,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,-0.5,0.393,0.393,0,0.25,0.25,0,-1
23,11,2,3,1.577,2.419,-0.842,0,0,0,0.792,0.792,0,0,0,0,0.719,0.719,0,0,0,0,2.229,2.947,-0.718,0.75,1,-0.25,0.569,1.411,-0.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008,0.304,-0.312,0,0,0,1
13,15,0,3,-0.222,0.278,-0.5,0,0,0,0.792,0.792,0,0,0,0,0.708,0.708,0,-0.5,0,-0.5,0.54,2.665,-2.125,1.75,1.75,0,0,0,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,-0.5,0,-0.5,0.352,1.136,-0.784,0.5,0.5,0,1
9,1,1,1,0.833,1.833,-1,0,0,0,0,0,0,0,0,0,1.333,1.333,0,0,0,0,0.432,0.713,-0.281,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
22,31,2,1,1.266,2.14,-0.874,0,0,0,0.792,0.792,0,0,0.75,-0.75,1.188,1.813,-0.625,-1,1,-2,0.737,3.283,-2.546,1.5,2,-0.5,0.833,0.833,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,-1
11,22,0,0,-0.363,0.458,-0.821,0.25,0.25,0,0.792,0.792,0,-0.75,0,-0.75,0,0.625,-0.625,-0.5,0,-0.5,0.839,2.233,-1.394,-0.25,0.5,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,27,1,2,0.76,1.976,-1.216,0,0,0,0.813,1.605,-0.792,0,0,0,1.304,1.929,-0.625,-0.5,0.5,-1,1.482,3.076,-1.594,0,0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688,0.688,0,0,0,0,1
25,29,1,1,1.531,1.531,0,-0.125,0.625,-0.75,0.792,1.792,-1,0,0,0,0.684,1.834,-1.15,-0.5,0,-0.5,2.876,4.693,-1.817,0.75,1.5,-0.75,0.833,0.833,0,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,-0.469,0,-0.469,0.25,0.25,0,-1
20,15,1,0,1.624,1.624,0,-0.5,0,-0.5,0.792,0.792,0,0,0,0,0,0,0,-0.5,0,-0.5,1.798,3.193,-1.395,1,1,0,0.791,0.791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
11,9,1,2,0.78,2.175,-1.395,0,0,0,0.792,0.792,0,0,0,0,0.625,0.625,0,0.5,0.5,0,0.668,1.3,-0.632,0.5,0.5,0,-0.5,0,-0.5,0,0,0,0.792,0.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,-1
7,3,0,0,0.406,0.406,0,0,0,0,1,1,0,0,0,0,1.801,1.801,0,0,0.5,-0.5,0.313,0.688,-0.375,0.75,1,-0.25,0.406,0.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,-1
16,2,3,0,0.972,0.972,0,0,0,0,0,0,0,0,0,0,2.63,2.63,0,0,0,0,0.934,1.38,-0.446,0,0,0,0.266,0.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667,0.667,0,0,0,0,1
18,6,0,0,0.458,0.458,0,0,0,0,0.667,1.667,-1,0,0,0,1.792,1.792,0,0.5,0.5,0,1.351,1.983,-0.632,0.75,0.75,0,0.458,0.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313,0.313,0,0,0,0,1
21,13,1,0,-1.406,0.278,-1.684,0,0,0,0.792,0.792,0,0,0,0,2.415,2.415,0,-0.5,0.5,-1,2.46,2.772,-0.312,0.25,0.5,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.634,0.634,0,0.5,0.5,0,0,0,0,0.25,0.25,0,1
14,11,3,0,0.075,1.624,-1.549,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0.5,1,-0.5,1.257,1.861,-0.604,1,1,0,0.536,0.536,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0,0,0,0,0,0,1
20,15,1,1,1.031,1.031,0,0,0,0,0.813,0.813,0,0.75,0.75,0,0,0,0,0.5,0.5,0,1.69,2.65,-0.96,0.25,0.75,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,9,0,1,0.919,1.369,-0.45,-0.5,0,-0.5,-0.875,0,-0.875,0,0,0,-0.625,0,-0.625,1,1,0,0.92,0.92,0,0.75,0.75,0,0,0,0,-0.5,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,1
72,51,4,1,1.109,4.139,-3.03,0.688,0.688,0,1.605,1.605,0,1.5,1.5,0,5.899,6.424,-0.525,0,1,-1,3.904,7.542,-3.638,0.25,1.5,-1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229,0.458,-0.687,0,0,0,1
17,8,2,1,0.747,1.15,-0.403,0,0,0,0.775,0.775,0,0,0,0,0.1,0.625,-0.525,-0.5,0,-0.5,2.487,3.998,-1.511,0,0,0,-0.403,0,-0.403,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,-0.042,0.333,-0.375,0,0,0,1
21,23,0,1,0.117,1.239,-1.122,0,0,0,0.833,0.833,0,0,0,0,1.988,2.513,-0.525,-0.5,0,-0.5,1.067,2.68,-1.613,-0.5,0.25,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,-1
39,27,1,0,-0.441,1.028,-1.469,0,0,0,-0.187,0.813,-1,0.75,0.75,0,3.15,3.15,0,1,1,0,4.115,6.269,-2.154,0.5,2,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,0.804,-0.375,0,0,0,1
30,55,2,2,-2.087,1.057,-3.144,-0.875,0.5,-1.375,0.792,0.792,0,-1.5,0,-1.5,1.313,1.855,-0.542,-1,0.5,-1.5,3.049,6.068,-3.019,1,1.75,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609,0.609,0,0,0,0,1
14,15,0,1,0.396,0.833,-0.437,0,0,0,0,0,0,-0.75,0,-0.75,-0.082,1.23,-1.312,-0.5,0.5,-1,0.003,1.571,-1.568,0.75,0.75,0,0,0,0,0,0,0,0,0,0,-0.75,0,-0.75,0,0,0,0,0,0,0,0.281,-0.281,0,0,0,-1
26,33,1,2,0.529,0.833,-0.304,0,0,0,1.792,1.792,0,-0.75,0,-0.75,-0.02,1.792,-1.812,0,0.5,-0.5,2.702,2.975,-0.273,1.25,2,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,-0.562,0,-0.562,0,0,0,0.375,0.375,0,0,0,0,-1
5,20,1,2,0.668,1.639,-0.971,0,0,0,0,0,0,0,0,0,-1.15,0,-1.15,-1,0,-1,0.375,0.375,0,0.5,0.5,0,-0.321,0,-0.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
5,15,2,2,-0.575,0,-0.575,0,0,0,1,1,0,0,0,0,-0.042,0.625,-0.667,-0.5,0,-0.5,0.223,0.973,-0.75,0,0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
22,16,3,1,0.611,1.111,-0.5,0,0,0,0.938,1.813,-0.875,0,0,0,-1.25,0,-1.25,-0.5,0,-0.5,2.268,4.163,-1.895,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,12,0,1,0.125,1.125,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-0.5,0.721,1.096,-0.375,0.5,0.75,-0.25,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,-0.375,0,-0.375,0,0,0,-1
14,8,2,1,0.406,0.406,0,0,0,0,1.667,1.667,0,0,0,0,0,0,0,0.5,0.5,0,0.593,1.426,-0.833,0.25,0.5,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0.458,-0.375,0,0,0,1
10,5,0,0,0.281,0.281,0,0,0,0,0,0,0,0,0,0,-0.562,0,-0.562,0,0,0,1.106,1.481,-0.375,0.5,0.75,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
22,18,1,2,1.771,2.333,-0.562,1.333,1.333,0,1.567,1.567,0,0,0,0,0.625,0.625,0,1,1,0,0.995,2.551,-1.556,0,0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.292,0,-0.292,0.25,0.25,0,1
25,19,1,0,0.557,2.202,-1.645,0,0,0,0,0,0,0,0,0,1.844,1.844,0,0.5,0.5,0,0.051,1.614,-1.563,0.25,0.75,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0,0,0,0,0,0,1
33,50,0,1,2.669,3.658,-0.989,0,0,0,-1.008,0.792,-1.8,0.75,0.75,0,1.667,2.817,-1.15,-1,0.5,-1.5,3.131,5.984,-2.853,0.25,1.5,-1.25,-0.583,0,-0.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566,0.566,0,0.25,0.25,0,-1
8,11,0,0,1.125,1.125,0,0,0,0,-0.041,0.792,-0.833,0,0,0,0.7,0.7,0,0.5,0.5,0,0.034,0.763,-0.729,-0.25,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,10,0,0,0.278,0.278,0,0,0,0,0,0,0,0,0.75,-0.75,0.658,1.325,-0.667,0,0,0,2.961,2.961,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.667,0,-0.667,0,0,0,0,0,0,0,0,0,1
18,12,1,0,1.655,3.763,-2.108,0.98,1.313,-0.333,1.667,1.667,0,0,0,0,-0.667,0,-0.667,0,0,0,3.829,4.92,-1.091,0.25,0.5,-0.25,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,26,3,1,1.052,1.489,-0.437,0.875,0.875,0,-0.729,0.875,-1.604,-0.75,0.75,-1.5,0.563,1.188,-0.625,-0.5,0,-0.5,2.64,5.789,-3.149,0.75,1.75,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496,0.896,-0.4,0.25,0.25,0,1
20,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1.188,1.188,0,0.5,0.5,0,2.767,3.399,-0.632,0.5,1.25,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902,0.902,0,0.25,0.25,0,1
47,41,2,5,1.103,3.95,-2.847,0.625,0.625,0,0,0,0,0,0,0,4.986,4.986,0,0.5,1.5,-1,3.155,6.397,-3.242,1.25,1.5,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,3,2,0,1.692,1.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.467,1.467,0,0,0.25,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0.25,0.25,0,1
8,17,0,2,-0.575,0,-0.575,-0.583,0,-0.583,-1,0,-1,0,0,0,1.849,1.849,0,0.5,1,-0.5,1.8,3.567,-1.767,-0.5,0.25,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438,0.438,0,0,0,0,1
8,1,1,0,0.406,0.406,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,0,0,0,0.5,0.5,0,-1
30,30,2,0,2.394,3.393,-0.999,-0.625,0,-0.625,0.792,0.792,0,0,0,0,1.863,2.488,-0.625,-0.5,0.5,-1,1.99,3.352,-1.362,0.75,1.5,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,-0.375,0,-0.375,0.25,0.25,0,-1
22,30,1,0,-0.254,0.713,-0.967,-0.583,0,-0.583,1,1,0,0.75,0.75,0,0.109,1.301,-1.192,0,0.5,-0.5,-0.03,3.377,-3.407,0,0.75,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
17,5,0,0,1.41,1.919,-0.509,0,0,0,0,0,0,0,0,0,0.719,0.719,0,0,0,0,1.05,2.099,-1.049,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338,0.338,0,0,0,0,1
14,16,0,1,0.75,0.75,0,0,0,0,0.792,0.792,0,0,0,0,1.25,1.25,0,0,0,0,-0.268,1.083,-1.351,0.5,1,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,-1
30,26,4,0,0.03,1.521,-1.491,0,0,0,-0.792,0,-0.792,0,0,0,4.481,4.481,0,0.5,0.5,0,1.95,3.668,-1.718,0.5,1.75,-1.25,0,0,0,0,0,0,0,0,0,0,0,0,0.634,0.634,0,0,0,0,-0.375,0,-0.375,0,0,0,1
18,15,0,1,0.707,1.505,-0.798,0,0,0,0.792,0.792,0,0,0,0,1.325,1.95,-0.625,0.5,0.5,0,1.091,2.878,-1.787,0,0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,-0.281,0,-0.281,0,0,0,-1
24,16,2,1,-0.444,1.26,-1.704,0,0,0,2.667,2.667,0,0,0,0,1.42,2.612,-1.192,1,1,0,2.792,3.749,-0.957,0.5,0.75,-0.25,-0.403,0,-0.403,0,0,0,0.792,0.792,0,0,0,0,0.134,0.659,-0.525,0,0,0,0.375,0.375,0,0,0,0,1
19,22,1,1,1.932,2.848,-0.916,-0.333,0,-0.333,1.813,1.813,0,0,0,0,3.166,3.166,0,-0.5,0.5,-1,1.919,2.231,-0.312,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563,0.563,0,0,0,0,0.654,0.654,0,0,0,0,1
10,10,2,1,2.119,2.119,0,0,0,0,0,0,0,0,0,0,-0.625,0,-0.625,0,0,0,0.707,1.116,-0.409,-0.25,0,-0.25,1.286,1.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
16,12,1,0,-0.301,0.844,-1.145,0,0,0,0,0,0,0,0,0,0.542,1.167,-0.625,0,0,0,1.642,2.434,-0.792,0.25,0.5,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
7,12,1,1,-0.462,0.594,-1.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.021,1.417,-0.396,0.25,0.5,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
29,9,2,0,0.937,1.614,-0.677,0,0,0,0.792,0.792,0,0,0,0,1.259,1.259,0,0,0.5,-0.5,3.42,4.095,-0.675,0.75,1,-0.25,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0.292,0,0,0,0,1
11,12,1,2,-0.166,0.833,-0.999,0,0,0,0,0,0,0,0,0,1.146,1.146,0,0,0,0,-0.747,0.722,-1.469,-0.25,0.25,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.531,-0.525,0,0,0,0,0,0,-0.25,0,-0.25,1
15,31,1,6,-0.077,1.108,-1.185,0.25,0.25,0,-0.8,0,-0.8,0,0,0,2.017,3.167,-1.15,-1,0,-1,1.66,2.233,-0.573,0.25,0.5,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.625,-0.525,-0.5,0,-0.5,-0.292,0,-0.292,0,0,0,-1
10,12,0,1,0.198,1.291,-1.093,0,0,0,0.792,0.792,0,0,0,0,-0.042,0.583,-0.625,-0.5,0.5,-1,0.774,1.102,-0.328,-0.5,0.25,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.583,0.583,0,-0.5,0,-0.5,0,0,0,0.25,0.25,0,-1
35,52,2,1,-1.509,1.042,-2.551,-0.625,0,-0.625,0.775,0.775,0,0,0,0,1.196,1.771,-0.575,0,0,0,3.315,6.59,-3.275,-0.5,0.5,-1,-0.375,0,-0.375,0,0,0,0.775,0.775,0,0,0,0,0.625,0.625,0,0,0,0,0,0,0,0,0,0,1
8,9,1,0,1.531,1.531,0,-0.5,0,-0.5,0.792,0.792,0,0,0,0,-0.525,0,-0.525,0,0,0,1.852,2.149,-0.297,0,0,0,0.406,0.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,-1
11,3,1,0,1.944,1.944,0,0,0,0,0.792,0.792,0,0,0,0,1.325,1.325,0,0,0,0,1.618,1.618,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,1
16,0,2,0,1.391,1.391,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0,0,0,0,1.001,1.351,-0.35,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,31,0,2,0.488,1.862,-1.374,0,0,0,1.875,1.875,0,0,0,0,0,0,0,0,1,-1,0.732,2.756,-2.024,1,1.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,14,3,1,1.25,1.25,0,0,0,0,0.792,0.792,0,0.75,0.75,0,0.136,1.286,-1.15,0,0,0,1.36,2.144,-0.784,0,0.5,-0.5,0.425,0.425,0,0,0,0,0,0,0,0,0,0,0,0.625,-0.625,0,0,0,0,0,0,0,0,0,1
29,33,4,3,-0.242,1.465,-1.707,0,0,0,1.667,1.667,0,0,0,0,1.922,2.447,-0.525,-0.5,0,-0.5,1.101,3.834,-2.733,0,0.25,-0.25,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,-0.5,-0.297,0,-0.297,-0.25,0,-0.25,-1
19,30,0,0,0.34,1.253,-0.913,0.625,0.625,0,0,0,0,0,0,0,0.075,0.7,-0.625,-1,0,-1,0.78,2.527,-1.747,0.25,1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,29,0,0,1.613,2.37,-0.757,-1.25,0,-1.25,1.625,1.625,0,1.5,1.5,0,2.354,2.354,0,-0.5,0,-0.5,2.827,3.825,-0.998,0.25,1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
